INADIMPLENTE,CREDITO_CONCEDIDO,GENERO,ESCOLARIDADE,ESTADO_CIVIL,IDADE,ATRASO_PARCELA_M_0,ATRASO_PARCELA_M_2,ATRASO_PARCELA_M_3,ATRASO_PARCELA_M_4,ATRASO_PARCELA_M_5,ATRASO_PARCELA_M_6,SALDO_PAGO_PARCELA_1,SALDO_PAGO_PARCELA_2,SALDO_PAGO_PARCELA_3,SALDO_PAGO_PARCELA_4,SALDO_PAGO_PARCELA_5,SALDO_PAGO_PARCELA_6,VALOR_PAGAMENTO_ANTERIOR_1,VALOR_PAGAMENTO_ANTERIOR_2,VALOR_PAGAMENTO_ANTERIOR_3,VALOR_PAGAMENTO_ANTERIOR_4,VALOR_PAGAMENTO_ANTERIOR_5,VALOR_PAGAMENTO_ANTERIOR_6
1,20000,1,2,1,38,0,0,0,0,0,0,17932,18172,18894,19289,19140,19081,1290,1331,1241,620,898,601
0,110000,1,1,1,29,0,0,0,0,0,0,51499,50405,49156,46426,43765,41295,1887,1601,1500,1696,1658,1179
0,210000,2,2,1,40,-1,-1,2,-1,-1,-1,2216,6142,1108,1499,2447,888,5258,0,1500,2500,1000,1500
0,110000,2,3,2,32,0,0,0,0,0,0,50433,42098,42753,42428,43740,44858,2200,2000,2500,2300,2300,2000
1,30000,2,1,2,24,1,0,0,0,2,2,11403,12927,13636,14559,14293,15073,1789,1224,1224,150,1049,175
0,150000,2,1,2,29,-1,-1,-1,-1,-1,-1,962,5868,15218,15965,9275,25321,5868,15283,15972,9275,25321,7350
1,50000,1,2,2,22,1,1,0,0,0,0,35587,34263,21640,8005,5473,6065,1148,1732,1000,851,851,1000
0,150000,2,2,2,33,-2,-2,-2,-2,-2,-2,6806,2774,0,500,399,0,2779,0,500,399,0,0
0,120000,2,2,1,35,0,0,0,0,0,0,115600,113690,114609,118232,119052,119232,5521,4232,5602,4123,4330,13245
1,170000,1,1,1,33,0,0,0,0,0,0,176861,174529,177664,167713,164378,166022,10850,8362,3653,5552,6640,5435
0,20000,2,1,2,22,0,0,0,0,0,0,20243,20400,19583,19983,20196,19705,1410,1200,534,700,1000,0
0,130000,2,3,1,49,0,0,-2,-2,-2,-2,132571,-829,-829,-829,-829,-829,0,0,0,0,0,0
0,150000,2,1,2,28,-1,-1,2,-1,-1,2,1159,2468,1159,1159,11476,10249,2468,0,1159,11476,0,2034
0,360000,1,2,1,37,-2,-1,-1,0,0,-2,-5,3584,2280,2280,0,0,3589,2280,0,0,0,0
0,200000,2,2,2,40,0,0,0,0,0,0,99729,139201,155871,193666,216666,18871,59201,35000,54461,46666,18871,0
0,260000,2,2,1,43,-1,-1,-1,-2,-1,-1,684,1726,0,0,5055,5996,1742,0,0,5055,5996,5648
1,30000,2,2,1,46,0,0,0,0,0,2,14876,15880,18719,17848,19266,18804,1283,3129,1251,1731,0,863
0,400000,2,3,1,42,-1,-1,-1,-1,-1,-1,44198,10132,16932,13088,28540,11860,10132,16932,13088,28540,11860,3978
0,240000,2,1,2,35,-2,-2,-2,-2,-2,-2,0,0,0,2429,0,799,0,0,2429,0,799,17125
0,200000,2,3,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,200000,1,2,1,38,0,0,0,0,0,0,152856,156104,158279,161934,165447,168802,6000,5000,5000,5000,4917,10000
0,50000,2,2,2,25,0,0,0,0,0,0,46895,45929,44709,28179,28877,29217,2000,1740,1400,1000,1000,1100
1,510000,2,1,2,40,8,7,6,5,4,3,477094,469882,461402,452405,443657,437305,0,0,0,0,0,14000
1,69211,1,1,1,36,2,2,2,1,1,2,49730,49009,51566,50584,55053,54017,331,3684,149,5307,0,5734
1,100000,1,2,1,24,3,2,2,2,2,2,81667,79907,85205,82966,87896,90507,150,6653,0,6351,4168,3200
0,30000,2,2,3,41,1,-1,0,0,-1,0,8247,16463,7090,10000,18438,17068,16463,1314,10000,18438,733,11796
1,152143,2,1,1,47,-1,-1,-1,-1,-1,-1,835,129,379,30884,68,1397,129,382,30884,68,1397,958
1,50000,2,2,2,23,0,0,-2,-2,-2,-1,3677,0,0,0,0,44,0,0,0,0,44,235
1,233691,1,1,1,37,0,1,1,0,0,0,97175,90809,88692,86746,87681,87510,2669,2561,3087,3095,3237,3006
1,110000,2,1,2,24,2,0,0,0,0,2,85123,40882,35428,39680,44097,42543,2000,2000,5000,5000,0,2000
0,190000,1,1,2,30,0,0,0,0,0,0,138429,141192,144484,148760,48776,49853,4555,5058,6489,1602,1716,2286
1,200000,1,1,1,53,1,2,2,0,0,0,201369,204484,190348,162394,149645,144105,7700,5,7058,5195,6562,4843
0,30000,1,2,2,26,0,0,0,0,0,2,27889,26990,24706,25022,26405,25861,2875,4900,2000,2100,0,2500
0,420000,2,1,2,34,-1,-1,-1,0,0,-1,26232,8955,33661,12957,10221,40060,8967,33661,3005,3000,40060,5000
1,110000,1,2,2,25,-1,-1,-1,-1,-1,0,1489,389,282,766,3021,1830,389,282,788,3138,138,4438
1,140000,1,1,1,38,1,-2,-2,-1,-1,-1,0,0,0,51,51,51,0,0,51,0,0,0
1,30000,2,1,2,24,2,2,0,0,0,0,23905,23244,23578,25871,26143,26724,0,2000,3000,1000,1000,3500
1,20000,1,1,1,46,1,2,2,2,0,0,13056,12553,15207,14670,14783,15061,0,3093,0,652,625,1544
1,150000,1,1,2,26,2,2,2,2,2,0,164576,160500,170405,176048,161874,144124,0,14000,10048,0,5118,4517
0,180000,2,2,1,36,-1,-1,-2,-1,-1,-1,682,0,0,1012,0,669,0,0,1012,0,669,0
1,68384,2,2,1,44,2,2,2,1,1,2,62370,64278,65159,65367,65998,68231,3437,2515,2124,2484,3710,670
1,290000,1,2,2,34,1,-2,-1,0,0,0,0,0,4524,8440,10300,0,0,4524,4000,2000,0,0
0,240000,2,2,1,34,-2,-2,-2,-2,-2,-2,6170,0,0,0,0,0,0,0,0,0,0,0
1,30000,2,2,1,43,1,2,1,1,0,0,33375,34478,35060,32911,32086,31289,1937,1515,43,1110,1232,2209
0,180000,2,4,1,34,-1,-1,-1,-1,0,0,6892,6892,6892,6282,8282,0,6892,6892,6282,2000,0,0
1,90000,2,2,2,23,0,0,0,0,0,0,42105,43919,46812,44976,46406,47625,2500,3970,2500,2500,2500,1700
1,160000,2,2,1,42,1,1,-2,-1,-1,-1,1518,0,0,10,10,66,0,0,10,10,66,0
1,290000,2,1,1,36,-1,-1,-1,-1,-1,-1,3386,616,1961,616,616,3615,616,1961,616,616,3615,2780
0,70000,2,3,1,32,0,0,0,2,0,0,10856,10822,13627,10852,12676,14463,2000,3000,0,2000,3000,4000
0,160000,1,1,1,42,0,0,0,0,0,3,69896,71971,73996,75065,82472,80984,3810,3831,2900,8800,0,0
1,30000,2,3,1,47,2,2,0,0,2,0,25280,24589,26160,29927,29336,29820,0,2000,4200,0,1100,1100
0,170000,2,2,1,45,0,0,0,0,0,0,156993,159482,161921,165863,128038,130931,8000,6500,7000,5000,5000,5000
1,230000,2,1,2,34,-1,-1,-1,-1,-1,-1,3251,4342,2557,4440,4832,6059,4347,2557,4443,4832,6314,7897
1,50000,1,3,1,32,2,3,2,2,2,2,39589,40160,40796,41526,42209,44960,1500,1600,1700,1500,3600,0
0,50000,2,2,2,50,0,0,-2,-2,-2,-2,20800,0,0,0,0,0,0,0,0,0,0,0
1,20000,2,1,2,22,-1,-1,-1,-1,0,-1,7702,274,1395,10555,9500,9588,274,1395,10555,0,9588,491
0,90000,2,2,1,39,-1,-1,-1,-1,-1,-1,27571,337,3734,-45,1905,22636,337,3740,38,1950,22636,0
0,10000,2,1,2,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,20000,1,2,2,30,1,2,0,0,0,0,20318,17946,19003,19610,18330,18655,0,1649,1262,656,685,786
1,180000,2,1,2,33,0,-1,-1,-1,-1,-1,0,0,0,4278,488,659,0,0,4278,488,659,5066
0,140000,1,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,320000,2,2,1,31,0,0,0,0,0,0,2437,3490,4529,5548,6450,7342,1100,1100,1100,1000,1000,8000
1,120000,1,1,2,31,-1,-1,-1,-1,-1,-1,1316,1316,1316,533,4116,9834,1316,1316,533,4116,9834,7100
0,480000,2,1,2,34,-1,-1,-1,0,-1,-1,19810,3478,7782,4720,4440,96628,3495,8037,4523,4462,96665,6865
1,70000,1,2,1,45,1,2,2,2,1,1,12715,10921,13270,12484,12085,12314,0,3044,0,1122,773,919
1,120000,1,1,1,34,1,-1,-1,-1,0,-1,95,335,335,574,279,470,574,335,574,39,470,374
0,190000,2,2,2,24,0,0,0,0,0,0,183821,186084,184426,104154,106014,109014,9000,6621,2083,2500,3000,9076
1,80000,2,2,2,22,1,1,0,0,0,0,55019,75951,40237,41500,41960,42761,279,3165,1945,1501,1551,1575
0,200000,2,2,1,37,0,0,0,0,0,-1,4942,3554,3152,2732,1380,1380,1068,1046,1006,34,1386,1386
0,50000,2,1,1,39,-1,-1,-2,-2,-1,-1,2080,-60,-60,-60,6000,228,0,0,0,6060,228,1911
0,180000,2,2,1,43,-1,-1,-1,-1,-1,-1,316,316,316,396,396,3306,316,316,396,396,3306,3306
0,560000,1,2,1,32,1,-2,-2,-1,-1,-2,19924,16297,4593,2512,11461,3402,1163,1023,2519,46518,3421,11467
1,50000,1,2,1,35,1,2,0,0,0,0,48422,46640,45214,42633,21467,19011,0,2004,1476,707,668,1811
1,66380,1,2,1,46,1,1,1,1,1,0,57250,56344,55291,32870,17240,16396,853,920,1774,723,744,872
0,230000,2,2,1,43,-1,-1,-1,-1,-1,-1,3451,5560,1180,8563,5180,2524,5587,1186,8605,5201,2532,4759
1,40000,2,2,1,45,0,0,0,0,0,0,31056,31986,32482,33398,33977,34677,1741,1313,1665,1335,1355,1876
0,120000,2,2,1,45,-1,-1,-1,-1,-1,-1,380,3175,380,380,2402,696,3175,380,380,2402,696,1093
1,230000,2,3,2,42,1,-2,-1,-1,-1,-1,0,0,324,0,2600,3007,0,324,0,2600,3407,200
1,20000,1,2,1,32,0,0,0,0,0,0,5635,6647,7665,8585,8952,9024,1267,1285,1205,572,275,387
1,119758,1,1,2,30,-1,-1,-1,-1,-1,-1,1291,2053,1291,527,4024,10362,2053,1291,527,4024,10362,6956
0,80000,2,2,2,43,0,0,0,0,0,0,77479,77057,78102,58501,51042,19036,3631,3177,2600,3000,1691,695
0,290000,1,1,2,27,0,0,0,0,0,0,246284,218441,176099,170282,166869,173273,10000,8000,6500,7000,10000,10000
0,20000,1,3,1,29,0,0,0,0,0,0,14576,16318,17388,17850,17737,27240,2000,1354,2113,1000,1000,1000
1,180000,1,2,2,30,0,1,1,0,0,0,172631,178060,170046,138381,136791,131257,9645,3558,4414,5090,6955,4529
0,150000,2,2,1,36,0,0,0,0,-1,-1,70001,45813,44309,27428,2013,4724,2500,1200,2618,2013,4724,0
1,50000,2,2,1,33,0,0,0,0,0,0,46222,47212,46032,40029,8608,9407,1944,2013,1613,911,1050,977
0,230000,1,2,2,28,-2,-2,-2,-2,-2,-2,-73,-73,-73,-73,7723,0,0,0,0,7796,0,0
0,150000,1,2,1,35,-1,-1,-1,-1,-1,-1,4030,592,2483,4556,1606,2047,593,2490,4573,1610,2053,4349
1,20000,1,1,2,27,1,2,3,2,3,2,4473,7216,6958,7496,7231,7269,3000,0,800,0,300,0
1,80000,1,2,2,38,2,0,0,0,0,0,79765,79391,80087,72792,48850,48305,1537,3515,3024,1729,1842,1804
0,150000,2,2,2,32,0,0,0,0,0,0,49760,39332,17563,10122,11622,8622,2538,2000,2000,1500,1000,64411
1,379901,2,2,1,37,0,0,0,0,0,0,378959,374047,371524,362058,322200,309806,13503,14151,12268,11035,10215,10915
1,100000,2,2,2,25,0,0,0,0,0,0,2466,6675,7775,10981,9820,8487,5746,2540,4740,152,0,428
0,50000,1,2,2,31,0,0,0,0,0,-1,47533,48640,49483,40850,0,800,2200,2000,3000,0,400,20000
0,70000,2,1,1,35,0,0,0,0,0,0,59795,60684,69521,45001,37214,23807,2479,10128,4086,1348,13032,10059
0,400000,2,1,2,29,-1,-1,0,0,0,0,16666,62545,98214,84142,70732,68674,62545,53704,4142,5010,66676,66660
0,50000,1,2,2,56,0,0,0,0,0,0,48025,49128,49348,44932,19559,18859,1884,1997,1943,693,683,680
0,180000,1,1,2,39,-2,-2,-2,-2,-2,-2,0,444,182,0,0,0,444,182,0,0,0,540
1,200000,1,2,1,28,2,2,2,7,7,7,2443,2443,2443,2443,2443,2443,0,0,0,0,0,0
1,144520,1,2,2,24,0,0,-1,0,0,0,145438,145377,3616,3998,90270,92381,4917,54480,712,87945,3583,3952
0,250000,2,2,2,25,0,0,0,0,0,3,25823,26114,27446,28371,4715,4358,1500,1575,1500,1000,0,0
0,210000,1,2,1,45,0,0,0,0,0,0,82902,84897,56023,57137,58333,59373,3814,2931,2045,2117,2010,1853
1,80000,1,3,2,44,2,0,0,0,-2,-2,78950,79788,70319,0,0,0,2815,1858,0,0,0,0
0,50000,1,3,1,57,3,2,0,0,0,0,12854,12362,13447,13427,13711,14083,0,1600,500,500,600,600
1,50000,1,1,2,38,0,0,0,0,0,0,52661,50501,49709,49253,48024,50228,2046,1900,1650,1597,10104,1070
1,50000,2,1,2,23,0,0,0,0,-1,-2,28992,33953,33062,911,-111,-111,5997,1626,1023,0,0,0
0,30000,2,3,1,46,1,-2,-2,-1,0,0,0,0,0,14071,14350,14650,0,0,14071,514,532,543
0,220000,2,1,2,33,-1,-1,-1,-1,-1,-1,3217,11428,16838,22237,10684,4262,11435,16876,22237,10684,4262,6500
0,80000,2,2,1,32,-1,-1,-2,-2,-2,-2,11262,0,0,0,0,0,0,0,0,0,0,0
1,360000,2,2,2,34,1,-2,-2,-1,-1,-2,0,0,0,700,0,0,0,0,700,0,0,0
0,60000,2,2,1,50,0,0,0,0,0,0,33290,32867,32638,29743,26909,24955,1558,1571,1344,877,875,3000
1,480220,2,2,1,32,-1,-1,-1,-1,-1,-1,3515,795,4632,1748,1181,-19866,892,4649,1755,1184,486,46404
0,360000,2,1,2,29,0,0,0,0,0,0,27370,20750,14898,7524,7524,0,1328,2000,150,0,0,0
0,360000,1,1,1,39,-1,-1,-1,-1,-1,0,30956,30814,42791,31830,30693,596,30818,42887,31839,30693,3,30899
0,80000,2,2,2,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,3100,0,0,0,0
0,160000,1,2,1,43,0,0,0,0,0,0,69554,72390,75521,78987,80891,62113,4000,5000,10000,4000,3000,6000
0,80000,1,2,2,26,-2,-2,-2,-2,-2,-2,2970,-10,-10,-10,16587,0,0,0,0,16597,0,0
0,50000,1,3,1,54,1,2,0,0,0,0,48679,47597,48503,49517,19592,19868,0,2100,2500,800,1000,900
1,50000,1,1,1,33,1,1,1,1,2,2,36010,37035,37573,38720,39495,40302,1901,1445,2003,1546,1604,0
1,50000,1,2,2,28,0,0,0,0,0,0,39569,40680,40811,42351,42543,47131,1880,931,2359,931,5390,0
1,390000,1,1,1,42,1,-1,-1,-1,-1,-1,0,62,19,19,72,26,62,19,0,72,26,3000
1,110000,1,2,1,54,2,2,2,2,2,2,55753,56839,58039,58792,59620,60819,2600,2700,2300,2400,2300,2400
0,220000,2,2,1,41,-2,-2,-2,-2,-2,-2,24435,2131,36010,1050,9522,2340,2142,36204,1055,9569,6995,492
0,500000,2,1,1,39,-1,-1,-1,-1,-1,-1,10840,1108,2111,920,920,920,1108,2111,920,920,920,0
1,50000,1,2,2,27,2,1,1,1,1,1,40999,40722,42108,44591,44401,44078,834,2208,3348,1629,852,2232
1,20000,2,3,1,42,1,0,0,0,0,0,18141,18503,19207,20178,19829,4482,1211,1513,1443,424,206,177
0,30000,1,2,2,33,0,0,0,0,0,0,29956,30536,30162,29819,14071,0,29000,1200,637,2000,0,0
0,230000,2,1,2,27,0,0,0,2,0,0,79108,70757,76049,68989,54450,39862,3187,7100,0,2700,2000,1572
1,20000,1,2,1,36,0,2,2,0,0,1,1464,1367,496,701,1113,907,0,0,205,617,0,0
0,240000,1,2,1,33,-1,-1,-1,-1,-1,-1,8383,3470,2220,2220,3356,2220,3470,2220,2220,3356,2220,3829
1,70000,1,3,1,69,1,2,0,0,0,0,11572,11095,12109,12905,14683,15435,0,1204,1000,2000,1000,1500
1,109776,2,2,1,33,0,0,0,0,0,0,83853,84697,87733,98959,78255,77824,3128,4493,19617,2716,2826,2684
1,500000,1,1,1,49,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,210000,1,2,2,39,0,0,0,0,0,0,33459,35911,40288,42605,43870,13750,3000,5000,3000,2000,1000,12000
0,70000,1,2,2,55,0,0,0,0,0,0,31081,23839,24717,19754,22032,25070,1474,1352,3722,2500,3292,663
0,120000,1,3,2,37,-2,-2,-2,-2,-2,-2,2284,2007,1371,4639,360,2650,2007,1371,4639,360,2650,1947
0,20000,1,3,1,62,2,3,2,2,2,2,17072,16505,17242,16668,17972,18316,0,1300,0,1586,780,800
0,30000,1,2,2,26,0,0,0,0,0,0,26301,27376,28359,24844,25364,25935,1500,1450,889,920,992,1000
1,360000,1,2,2,34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,640000,2,2,2,39,0,0,0,0,0,0,119887,123223,119211,118722,105197,93921,10000,10000,10535,15000,5000,13627
0,190000,2,2,1,46,0,0,0,0,0,0,80903,83900,86897,90399,85698,88400,5000,5000,5600,3000,4000,4500
0,170000,2,3,1,37,0,0,0,0,0,0,158920,164353,167455,99297,59888,44262,8000,7000,5000,5000,5000,20000
1,260000,1,1,1,38,1,0,0,1,2,1,137942,140117,146452,146170,154700,148750,4603,9117,2434,10882,862,866
1,134211,1,1,2,47,0,0,0,0,0,0,118423,122894,125298,34204,34892,35656,6421,7736,2421,3263,3421,4842
1,30000,1,3,1,47,1,2,0,0,2,0,22386,21739,22313,23997,23413,24978,0,1042,2245,0,2011,1010
0,120000,1,1,2,27,0,0,0,0,0,0,117324,91457,94478,74807,76952,0,3500,5390,3200,3500,3000,77233
0,130000,2,1,2,24,0,0,0,2,0,0,76582,86333,91715,89245,90827,87779,12000,7700,0,3001,3011,2816
1,220000,1,1,1,40,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,60000,1,1,2,27,-1,-1,0,0,0,0,2165,18214,13172,8717,8552,9902,18214,13000,2000,3000,2000,0
1,380000,1,1,1,49,2,0,0,0,0,0,380933,380703,356474,308948,547880,309322,14651,12238,13479,13532,12015,11525
0,500000,2,2,1,34,0,0,0,0,0,0,60278,56247,46940,45607,41412,31200,1745,1635,2000,3450,3000,2000
0,140000,2,2,1,41,0,0,0,0,0,2,41814,43616,44710,45661,50880,49934,2500,2100,2000,6000,0,2000
1,20000,2,2,1,27,1,2,1,0,0,0,20460,20781,19112,15549,10959,6905,949,163,474,930,481,0
0,50000,1,3,1,39,0,0,0,0,0,0,26979,21029,18765,19145,19229,19026,1328,1298,678,687,691,700
0,480000,1,1,1,44,0,0,0,0,0,0,350110,316685,312615,316685,302248,311651,14082,15023,15098,10008,15045,20164
1,10000,1,2,2,22,1,0,0,0,0,0,7583,8503,9475,9670,9977,9923,1201,1137,336,440,198,3
1,155830,1,2,1,36,0,1,1,0,0,0,95544,99575,98743,93987,94519,95482,6676,1782,3928,3451,3483,3362
0,70000,2,3,1,34,1,2,0,0,0,0,76023,73213,68034,68602,30252,47363,0,3000,3000,1508,20000,2500
1,20000,1,3,1,57,-1,-1,-1,-1,0,0,390,390,390,21515,2942,0,390,390,10728,59,0,0
1,260000,1,1,2,29,-1,-1,-1,-1,-1,-1,385,385,385,385,385,385,385,385,385,385,385,385
0,70000,2,2,1,43,0,0,0,0,0,0,71037,71880,71927,71370,71003,71411,3352,3400,2900,2900,2900,2558
1,20000,1,1,1,42,0,1,2,1,1,2,11500,12995,13491,12978,13962,13595,1998,1000,1,1199,0,2995
1,150000,2,1,2,32,1,-1,-1,-1,0,-1,0,258,44476,18547,32581,95780,258,44476,18547,17000,95780,99983
0,200000,2,1,2,29,-2,-2,-2,-2,-2,-2,8695,14323,44326,9353,11156,17725,14329,44452,9355,11156,17725,9289
1,30000,1,2,1,52,0,0,0,0,0,0,26465,24927,27562,26577,25563,527,1635,3323,2567,18,378,750
0,500000,2,2,1,38,-1,-1,0,0,0,0,250,1384,6324,7353,5536,8321,1384,5000,1224,3003,3506,3552
0,160000,1,2,2,30,0,-1,-1,0,-1,-1,2720,1280,5850,150,1240,0,1280,5850,0,1240,0,0
1,230000,2,1,2,30,-1,0,-1,-1,0,-1,597,259,566,306,168,19361,0,952,438,0,19680,1765
0,200000,2,4,1,44,-2,-2,-2,-2,-2,-2,0,1904,0,0,0,2206,1904,0,0,0,2206,686
1,60000,1,2,1,26,0,0,0,0,2,0,24264,24320,27042,27583,28813,28866,747,3139,1121,1759,1200,1673
1,20000,1,1,2,24,-1,-1,-1,-1,-2,-2,10283,0,750,0,0,0,0,750,0,0,0,0
1,10000,1,3,1,45,2,1,0,0,1,0,9329,9015,9286,9213,7928,6910,661,1398,1003,231,1099,3066
1,10000,2,1,2,22,0,0,2,0,0,0,6967,9199,8908,9676,9680,8343,2523,0,1000,4,167,3535
1,150000,1,2,1,28,0,0,0,0,0,2,11330,13530,19669,23242,26091,25525,2710,6452,3907,3263,0,3354
1,260000,2,1,1,38,0,0,-1,-1,0,0,1619,2302,-1068,8440,2435,0,2302,6,21761,0,0,0
1,300000,2,3,2,24,-1,0,0,-1,0,-1,7571,6156,5475,13581,13930,14000,1181,1475,13581,349,14070,268
0,70000,1,2,2,31,0,0,0,0,0,0,101284,71451,66937,38521,34149,38819,2864,2501,1417,1500,5050,1279
0,320000,2,2,2,34,0,0,-1,-1,-1,-1,1800,0,312,311,311,8571,0,312,311,311,8571,4204
0,210000,1,2,2,31,0,0,0,0,0,0,30785,29242,29883,30447,30803,29820,1472,1509,1469,1221,1100,1252
0,50000,1,1,3,37,1,2,0,0,0,0,49457,47080,45833,45310,6313,5009,0,1200,1000,126,1000,0
1,150000,2,1,2,29,-2,-2,-2,-2,-2,-2,2889,3469,1791,570,0,0,3469,1791,570,0,0,399
1,40000,2,2,1,54,0,0,0,0,0,0,30266,30905,32525,33161,33700,34395,1438,2431,1474,1356,1391,1456
1,100000,1,2,2,31,1,2,2,2,3,2,24377,25167,24541,27304,26669,26172,1400,0,3100,0,0,2000
0,50000,2,2,2,25,0,0,0,0,0,0,44894,43924,36549,32665,20246,19968,5003,5016,4000,2000,2000,2000
1,92104,1,2,1,51,0,0,0,0,0,0,74379,46534,91389,80422,78200,77463,3706,81653,3116,4195,3630,3557
0,240000,2,2,1,32,0,0,0,0,0,0,199789,203156,201267,182484,182478,175394,9000,9319,6200,5894,5100,6300
1,30000,2,1,2,33,0,0,0,0,0,0,25500,26138,26709,26914,27089,26291,1437,1408,999,964,1135,716
1,360000,2,3,1,50,-1,-1,-1,-1,-1,-1,846,1831,2776,0,44110,0,1831,2776,0,44110,0,2103
1,94878,2,2,1,46,2,2,-2,-2,-2,-2,97400,0,0,0,0,0,0,0,0,0,0,0
0,50000,1,2,1,47,0,0,0,0,0,0,22923,23264,23879,23960,24067,24253,1400,1400,850,871,974,962
0,50000,1,3,1,45,1,2,2,2,0,0,46166,42253,46794,44995,45934,48796,0,5600,0,1800,4000,0
1,100000,1,2,1,40,-1,-1,-1,-1,-1,0,674,100,387,387,399,563,100,387,387,399,551,286
0,360000,1,2,2,48,0,0,0,0,0,-2,68032,63174,44536,80570,8333,8325,4500,3000,50000,8400,8325,12967
0,160000,2,2,2,25,-1,-1,-1,0,-1,-1,227,0,354,355,47,605,861,354,1,48,906,0
1,120000,1,1,2,24,0,0,-1,0,-1,-1,6588,2716,826,322,1345,9023,1064,1223,268,1345,9023,8133
1,360000,1,1,1,38,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,350000,1,1,1,32,0,0,0,0,0,0,625,465,1094,731,696,687,465,873,140,302,490,394
0,10000,1,2,2,54,0,0,2,2,0,0,5186,8225,8244,7963,8134,9995,3300,300,0,299,2000,0
1,130000,1,2,1,38,2,1,1,1,0,0,18353,19517,20441,21824,23035,23448,1767,1396,2037,1572,855,1500
0,380000,2,1,2,30,0,0,2,2,0,0,27015,31684,33442,32361,32518,32308,5700,2800,0,1205,1226,1332
1,40000,1,1,2,28,2,-1,-1,-1,-1,2,1892,1889,1716,41710,42219,39774,1889,1716,41710,2800,0,1500
0,100000,1,1,1,35,0,0,0,2,2,0,65451,72277,78115,79244,77373,78973,8000,7000,3000,0,3000,6000
1,30000,1,2,2,29,1,2,2,0,0,0,15072,16519,16947,17364,18273,18508,2000,1000,1000,1343,687,1000
1,329129,1,2,1,33,0,0,0,0,0,0,354411,358034,344057,317700,268665,253870,14021,13916,13097,11738,10912,10054
0,180000,2,2,1,36,0,0,0,-2,-1,0,21494,25600,0,0,36565,37353,5000,0,0,36565,1548,1000
0,490000,1,1,2,41,0,0,0,0,0,0,345075,354273,57454,59860,29377,30478,10000,4000,3500,978,1500,3500
0,100000,1,2,2,31,1,2,0,0,0,0,97669,92311,90519,80051,76446,76815,0,3631,3000,3000,2800,2697
0,340000,2,2,2,47,0,0,0,0,0,0,196112,183453,167592,162628,142779,139548,6446,6207,5758,4853,4940,4600
1,50000,1,3,1,49,0,0,0,0,0,0,49331,46429,47446,39516,17643,32230,2000,3030,4000,2000,2800,2936
0,140000,1,2,1,37,0,0,0,0,0,0,90186,74504,72358,48081,45543,26788,2805,2877,1360,1400,1026,1200
0,140000,1,1,2,32,-1,-1,-2,-1,0,-1,12319,0,0,61,561,528,0,0,61,500,528,498
0,500000,1,2,2,32,0,0,0,2,0,0,126599,132527,138945,142235,144959,148697,8000,8500,7000,7000,6000,15000
0,150000,2,2,1,37,0,0,0,0,0,0,40680,44960,45976,46890,47873,48833,4960,1765,1679,1739,1757,1795
1,120000,1,1,1,42,0,0,2,2,2,0,7722,9591,10687,11905,11420,12081,2000,1400,1700,0,1000,700
1,10000,1,2,2,23,-2,-1,-1,-1,0,0,998,780,390,3622,3695,3126,780,390,3622,108,246,98
0,180000,1,1,1,35,-1,-1,-1,-1,-1,-1,574,396,395,846,1027,381,396,395,848,1027,381,5819
1,100000,1,2,1,31,-1,-1,-1,-1,-1,-1,4767,1812,2558,3279,2648,1049,1812,2512,3189,2600,1031,2553
0,150000,1,2,2,36,0,0,0,0,0,-1,32263,26283,17897,10945,5174,1910,3000,1305,1637,350,1910,0
1,100000,1,1,2,25,0,0,1,1,2,1,36323,39030,39159,39625,39825,20953,3493,1249,1435,615,4270,475
1,100000,1,2,2,41,-1,2,2,2,2,2,1941,3255,3056,4998,4769,9691,1500,0,2000,0,5000,0
1,30000,2,2,1,38,0,0,0,0,0,0,32930,31294,27923,23641,18307,2826,1870,898,2001,684,2826,2119
1,80000,1,2,1,32,0,0,0,0,0,0,77975,76934,77597,51003,48541,48164,3605,3916,2753,49172,1726,1943
0,200000,2,3,1,39,-1,0,0,0,0,0,145687,146519,144315,130807,124688,122518,7627,4631,5066,5033,5007,5125
0,50000,2,2,2,26,0,0,0,0,0,0,50952,50836,50055,50641,40672,39960,2700,2000,2700,1700,1600,1800
1,100000,1,1,2,35,2,2,0,0,2,2,39080,38542,39237,43600,43828,45218,389,1610,5352,1240,2211,1758
1,80000,1,1,1,39,2,2,1,1,1,0,7602,8316,8285,8823,8612,8927,985,226,703,47,458,788
0,80000,1,1,1,46,0,0,0,0,0,0,78861,77719,45961,29537,29758,30153,2435,1463,1039,1068,1267,1000
0,50000,1,2,2,48,0,0,0,0,0,0,44385,45637,46815,16927,17263,17628,1992,2170,1282,618,643,1000
